Table Name,State Code,Distt Code,State Name,Area,Age,Total Person,Total Males,Total Females,Illiterate Person,Illiterate Males,Illiterate Females,Literate Person,Literate Males,Literate Females,Literate without educational level Person,Literate without educational level Males,Literate without educational level Females,Below primary Person,Below primary Males,Below primary Females,Primary Person,Primary Males,Primary Females,Middle Person,Middle Males,Middle Females,Secondary Person,Secondary Males,Secondary Females,Higher secondary Person,Higher Secondary Males,Higher Secondary Females,Non-technical diploma Person,Non-technical diploma Males,Non-technical diploma Females,Technical diploma Person,Technical diploma Males,Technical diploma Females,Graduate Person,Graduate Males,Graduate Females,Unclassified Person,Unclassified Males,Unclassified Females,Year
C2508SC,14,0,State - MANIPUR  14,Rural,45-49,957,521,436,359,109,250,598,412,186,23,17,6,117,64,53,116,73,43,176,133,43,83,58,25,21,16,5,0,0,0,0,0,0,61,50,11,1,1,0,1991
C2508SC,14,0,State - MANIPUR  14,Rural,50-54,727,366,361,322,60,262,405,306,99,16,12,4,91,66,25,75,52,23,119,89,30,61,49,12,13,10,3,0,0,0,0,0,0,30,28,2,0,0,0,1991
C2508SC,14,0,State - MANIPUR  14,Rural,55-59,535,271,264,281,72,209,254,199,55,14,12,2,75,46,29,43,33,10,70,61,9,33,29,4,3,3,0,0,0,0,0,0,0,16,15,1,0,0,0,1991
C2508SC,14,0,State - MANIPUR  14,Rural,60-64,467,248,219,288,99,189,179,149,30,10,9,1,69,53,16,41,33,8,38,35,3,13,12,1,3,3,0,0,0,0,0,0,0,5,4,1,0,0,0,1991
C2508SC,14,0,State - MANIPUR  14,Rural,65-69,324,163,161,220,77,143,104,86,18,6,4,2,48,38,10,21,17,4,19,17,2,9,9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,14,0,State - MANIPUR  14,Rural,70-74,237,111,126,171,54,117,66,57,9,7,3,4,39,36,3,12,11,1,3,2,1,2,2,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1991
C2508SC,14,0,State - MANIPUR  14,Rural,75-79,126,66,60,99,40,59,27,26,1,2,2,0,16,15,1,6,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1991
C2508SC,14,0,State - MANIPUR  14,Rural,80+,125,58,67,102,39,63,23,19,4,2,2,0,12,9,3,1,1,0,4,4,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1991
C2508SC,14,0,State - MANIPUR  14,Rural,Age not stated,22,13,9,9,4,5,13,9,4,7,5,2,4,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,14,0,State - MANIPUR  14,Urban,All ages,39235,19339,19896,14608,5640,8968,24627,13699,10928,700,417,283,3038,1693,1345,4051,2083,1968,6123,3468,2655,3800,2106,1694,3010,1599,1411,3,2,1,52,38,14,3845,2288,1557,5,5,0,1991
C2508SC,14,0,State - MANIPUR  14,Urban,0-6,5565,2806,2759,5565,2806,2759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,14,0,State - MANIPUR  14,Urban,7,865,466,399,383,194,189,482,272,210,4,2,2,477,269,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1991
C2508SC,14,0,State - MANIPUR  14,Urban,8,804,412,392,253,114,139,551,298,253,4,3,1,547,295,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,14,0,State - MANIPUR  14,Urban,9,611,295,316,156,75,81,455,220,235,2,1,1,349,171,178,103,47,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1991
C2508SC,14,0,State - MANIPUR  14,Urban,10,924,485,439,177,90,87,747,395,352,2,2,0,436,238,198,309,155,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,14,0,State - MANIPUR  14,Urban,11,623,314,309,102,47,55,521,267,254,1,0,1,160,82,78,360,185,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,14,0,State - MANIPUR  14,Urban,12,913,457,456,97,43,54,816,414,402,1,1,0,143,79,64,562,269,293,110,65,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,14,0,State - MANIPUR  14,Urban,13,805,395,410,74,41,33,731,354,377,0,0,0,45,23,22,415,189,226,271,142,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,14,0,State - MANIPUR  14,Urban,14,883,430,453,63,28,35,820,402,418,2,2,0,35,19,16,210,106,104,573,275,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,14,0,State - MANIPUR  14,Urban,15,867,413,454,70,28,42,797,385,412,3,1,2,21,9,12,149,67,82,490,246,244,134,62,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,14,0,State - MANIPUR  14,Urban,16,701,358,343,63,29,34,638,329,309,3,2,1,21,12,9,86,40,46,261,148,113,267,127,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,14,0,State - MANIPUR  14,Urban,17,598,289,309,50,26,24,548,263,285,2,1,1,10,6,4,54,24,30,175,82,93,307,150,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,14,0,State - MANIPUR  14,Urban,18,921,472,449,93,36,57,828,436,392,5,2,3,27,16,11,71,33,38,256,144,112,265,130,135,204,111,93,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,14,0,State - MANIPUR  14,Urban,19,469,215,254,40,17,23,429,198,231,6,2,4,15,6,9,29,16,13,102,51,51,131,70,61,145,52,93,0,0,0,1,1,0,0,0,0,0,0,0,1991
C2508SC,14,0,State - MANIPUR  14,Urban,20-24,3827,1801,2026,482,138,344,3345,1663,1682,51,26,25,78,36,42,263,120,143,735,374,361,702,357,345,1149,578,571,1,0,1,6,2,4,360,170,190,0,0,0,1991
C2508SC,14,0,State - MANIPUR  14,Urban,25-29,3692,1713,1979,618,162,456,3074,1551,1523,77,39,38,67,29,38,244,121,123,636,332,304,581,323,258,537,256,281,0,0,0,9,3,6,922,447,475,1,1,0,1991
C2508SC,14,0,State - MANIPUR  14,Urban,30-34,3223,1562,1661,661,180,481,2562,1382,1180,79,39,40,56,29,27,195,102,93,519,304,215,443,242,201,410,224,186,1,1,0,8,8,0,850,432,418,1,1,0,1991
C2508SC,14,0,State - MANIPUR  14,Urban,35-39,2771,1392,1379,746,212,534,2025,1180,845,64,32,32,79,30,49,222,111,111,478,284,194,283,177,106,278,159,119,0,0,0,8,7,1,613,380,233,0,0,0,1991
C2508SC,14,0,State - MANIPUR  14,Urban,40-44,2205,1122,1083,689,183,506,1516,939,577,73,35,38,75,30,45,202,113,89,400,237,163,216,125,91,111,88,23,0,0,0,7,5,2,432,306,126,0,0,0,1991
C2508SC,14,0,State - MANIPUR  14,Urban,45-49,1981,986,995,693,209,484,1288,777,511,70,44,26,77,39,38,206,90,116,412,238,174,159,102,57,71,48,23,0,0,0,5,5,0,288,211,77,0,0,0,1991
C2508SC,14,0,State - MANIPUR  14,Urban,50-54,1645,801,844,677,133,544,968,668,300,56,34,22,34,20,14,124,82,42,361,236,125,141,95,46,55,36,19,0,0,0,5,5,0,191,159,32,1,1,0,1991
C2508SC,14,0,State - MANIPUR  14,Urban,55-59,1244,648,596,648,139,509,596,509,87,51,41,10,56,43,13,81,59,22,196,174,22,83,69,14,27,24,3,0,0,0,2,1,1,100,98,2,0,0,0,1991
C2508SC,14,0,State - MANIPUR  14,Urban,60-64,994,486,508,646,180,466,348,306,42,44,30,14,55,48,7,61,56,5,71,66,5,51,42,9,13,13,0,0,0,0,0,0,0,53,51,2,0,0,0,1991
C2508SC,14,0,State - MANIPUR  14,Urban,65-69,787,383,404,554,170,384,233,213,20,35,26,9,61,58,3,48,42,6,39,38,1,20,20,0,4,4,0,0,0,0,1,1,0,25,24,1,0,0,0,1991
C2508SC,14,0,State - MANIPUR  14,Urban,70-74,578,273,305,443,150,293,135,123,12,22,17,5,49,44,5,32,32,0,16,15,1,9,8,1,2,2,0,1,1,0,0,0,0,4,4,0,0,0,0,1991
C2508SC,14,0,State - MANIPUR  14,Urban,75-79,358,178,180,278,105,173,80,73,7,21,17,4,32,30,2,14,13,1,7,7,0,4,4,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1991
C2508SC,14,0,State - MANIPUR  14,Urban,80+,363,174,189,279,100,179,84,74,10,18,14,4,33,32,1,9,9,0,12,9,3,3,2,1,4,4,0,0,0,0,0,0,0,5,4,1,0,0,0,1991
C2508SC,14,0,State - MANIPUR  14,Urban,Age not stated,18,13,5,8,5,3,10,8,2,4,4,0,0,0,0,2,2,0,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,15,0,State - MIZORAM  15,Total,All ages,272,212,60,49,36,13,223,176,47,7,6,1,45,26,19,44,38,6,56,45,11,43,40,3,11,10,1,0,0,0,3,2,1,14,9,5,0,0,0,1991
C2508SC,15,0,State - MIZORAM  15,Total,0-6,22,13,9,22,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,15,0,State - MIZORAM  15,Total,7,4,1,3,0,0,0,4,1,3,0,0,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,15,0,State - MIZORAM  15,Total,8,4,0,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,15,0,State - MIZORAM  15,Total,9,4,1,3,0,0,0,4,1,3,0,0,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,15,0,State - MIZORAM  15,Total,10,5,2,3,0,0,0,5,2,3,0,0,0,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,15,0,State - MIZORAM  15,Total,11,4,1,3,0,0,0,4,1,3,0,0,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,15,0,State - MIZORAM  15,Total,12,3,2,1,0,0,0,3,2,1,0,0,0,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,15,0,State - MIZORAM  15,Total,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,15,0,State - MIZORAM  15,Total,14,4,2,2,0,0,0,4,2,2,0,0,0,0,0,0,1,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,15,0,State - MIZORAM  15,Total,15,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,15,0,State - MIZORAM  15,Total,16,4,4,0,0,0,0,4,4,0,0,0,0,0,0,0,1,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,15,0,State - MIZORAM  15,Total,17,3,1,2,0,0,0,3,1,2,0,0,0,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,15,0,State - MIZORAM  15,Total,18,3,2,1,0,0,0,3,2,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,15,0,State - MIZORAM  15,Total,19,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,15,0,State - MIZORAM  15,Total,20-24,34,28,6,6,6,0,28,22,6,0,0,0,6,4,2,7,6,1,7,5,2,7,7,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1991
C2508SC,15,0,State - MIZORAM  15,Total,25-29,53,45,8,6,4,2,47,41,6,3,3,0,5,4,1,7,7,0,13,11,2,11,10,1,4,4,0,0,0,0,0,0,0,4,2,2,0,0,0,1991
C2508SC,15,0,State - MIZORAM  15,Total,30-34,51,44,7,3,3,0,48,41,7,3,2,1,5,5,0,12,11,1,14,12,2,7,6,1,2,1,1,0,0,0,0,0,0,5,4,1,0,0,0,1991
C2508SC,15,0,State - MIZORAM  15,Total,35-39,31,28,3,4,3,1,27,25,2,0,0,0,2,2,0,6,5,1,5,5,0,8,8,0,4,4,0,0,0,0,1,0,1,1,1,0,0,0,0,1991
C2508SC,15,0,State - MIZORAM  15,Total,40-44,14,12,2,0,0,0,14,12,2,1,1,0,0,0,0,2,2,0,2,1,1,3,3,0,1,1,0,0,0,0,2,2,0,3,2,1,0,0,0,1991
C2508SC,15,0,State - MIZORAM  15,Total,45-49,12,11,1,1,1,0,11,10,1,0,0,0,1,1,0,2,2,0,4,3,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,15,0,State - MIZORAM  15,Total,50-54,9,9,0,4,4,0,5,5,0,0,0,0,1,1,0,2,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,15,0,State - MIZORAM  15,Total,55-59,5,5,0,2,2,0,3,3,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,15,0,State - MIZORAM  15,Total,60-64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,15,0,State - MIZORAM  15,Total,65-69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,15,0,State - MIZORAM  15,Total,70-74,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,15,0,State - MIZORAM  15,Total,75-79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,15,0,State - MIZORAM  15,Total,80+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,15,0,State - MIZORAM  15,Total,Age not stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,15,0,State - MIZORAM  15,Rural,All ages,65,62,3,9,9,0,56,53,3,1,1,0,6,5,1,16,16,0,11,10,1,15,15,0,2,2,0,0,0,0,0,0,0,5,4,1,0,0,0,1991
C2508SC,15,0,State - MIZORAM  15,Rural,0-6,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,15,0,State - MIZORAM  15,Rural,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,15,0,State - MIZORAM  15,Rural,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,15,0,State - MIZORAM  15,Rural,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,15,0,State - MIZORAM  15,Rural,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,15,0,State - MIZORAM  15,Rural,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,15,0,State - MIZORAM  15,Rural,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,15,0,State - MIZORAM  15,Rural,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,15,0,State - MIZORAM  15,Rural,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,15,0,State - MIZORAM  15,Rural,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,15,0,State - MIZORAM  15,Rural,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,15,0,State - MIZORAM  15,Rural,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,15,0,State - MIZORAM  15,Rural,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,15,0,State - MIZORAM  15,Rural,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,15,0,State - MIZORAM  15,Rural,20-24,7,5,2,0,0,0,7,5,2,0,0,0,1,0,1,3,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1991
C2508SC,15,0,State - MIZORAM  15,Rural,25-29,7,6,1,0,0,0,7,6,1,0,0,0,1,1,0,1,1,0,4,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,15,0,State - MIZORAM  15,Rural,30-34,15,15,0,1,1,0,14,14,0,0,0,0,1,1,0,5,5,0,2,2,0,4,4,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1991
C2508SC,15,0,State - MIZORAM  15,Rural,35-39,11,11,0,1,1,0,10,10,0,0,0,0,0,0,0,2,2,0,1,1,0,5,5,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,15,0,State - MIZORAM  15,Rural,40-44,6,6,0,0,0,0,6,6,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1991
C2508SC,15,0,State - MIZORAM  15,Rural,45-49,7,7,0,1,1,0,6,6,0,0,0,0,1,1,0,1,1,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,15,0,State - MIZORAM  15,Rural,50-54,5,5,0,2,2,0,3,3,0,0,0,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,15,0,State - MIZORAM  15,Rural,55-59,5,5,0,2,2,0,3,3,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,15,0,State - MIZORAM  15,Rural,60-64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,15,0,State - MIZORAM  15,Rural,65-69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,15,0,State - MIZORAM  15,Rural,70-74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,15,0,State - MIZORAM  15,Rural,75-79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,15,0,State - MIZORAM  15,Rural,80+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,15,0,State - MIZORAM  15,Rural,Age not stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,15,0,State - MIZORAM  15,Urban,All ages,207,150,57,40,27,13,167,123,44,6,5,1,39,21,18,28,22,6,45,35,10,28,25,3,9,8,1,0,0,0,3,2,1,9,5,4,0,0,0,1991
C2508SC,15,0,State - MIZORAM  15,Urban,0-6,20,11,9,20,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,15,0,State - MIZORAM  15,Urban,7,4,1,3,0,0,0,4,1,3,0,0,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,15,0,State - MIZORAM  15,Urban,8,4,0,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,15,0,State - MIZORAM  15,Urban,9,4,1,3,0,0,0,4,1,3,0,0,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,15,0,State - MIZORAM  15,Urban,10,5,2,3,0,0,0,5,2,3,0,0,0,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,15,0,State - MIZORAM  15,Urban,11,4,1,3,0,0,0,4,1,3,0,0,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,15,0,State - MIZORAM  15,Urban,12,3,2,1,0,0,0,3,2,1,0,0,0,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,15,0,State - MIZORAM  15,Urban,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,15,0,State - MIZORAM  15,Urban,14,4,2,2,0,0,0,4,2,2,0,0,0,0,0,0,1,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,15,0,State - MIZORAM  15,Urban,15,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,15,0,State - MIZORAM  15,Urban,16,4,4,0,0,0,0,4,4,0,0,0,0,0,0,0,1,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,15,0,State - MIZORAM  15,Urban,17,3,1,2,0,0,0,3,1,2,0,0,0,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,15,0,State - MIZORAM  15,Urban,18,3,2,1,0,0,0,3,2,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,15,0,State - MIZORAM  15,Urban,19,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,15,0,State - MIZORAM  15,Urban,20-24,27,23,4,6,6,0,21,17,4,0,0,0,5,4,1,4,3,1,7,5,2,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,15,0,State - MIZORAM  15,Urban,25-29,46,39,7,6,4,2,40,35,5,3,3,0,4,3,1,6,6,0,9,8,1,10,9,1,4,4,0,0,0,0,0,0,0,4,2,2,0,0,0,1991
C2508SC,15,0,State - MIZORAM  15,Urban,30-34,36,29,7,2,2,0,34,27,7,3,2,1,4,4,0,7,6,1,12,10,2,3,2,1,2,1,1,0,0,0,0,0,0,3,2,1,0,0,0,1991
C2508SC,15,0,State - MIZORAM  15,Urban,35-39,20,17,3,3,2,1,17,15,2,0,0,0,2,2,0,4,3,1,4,4,0,3,3,0,2,2,0,0,0,0,1,0,1,1,1,0,0,0,0,1991
C2508SC,15,0,State - MIZORAM  15,Urban,40-44,8,6,2,0,0,0,8,6,2,0,0,0,0,0,0,1,1,0,1,0,1,2,2,0,1,1,0,0,0,0,2,2,0,1,0,1,0,0,0,1991
C2508SC,15,0,State - MIZORAM  15,Urban,45-49,5,4,1,0,0,0,5,4,1,0,0,0,0,0,0,1,1,0,2,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,15,0,State - MIZORAM  15,Urban,50-54,4,4,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,15,0,State - MIZORAM  15,Urban,55-59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,15,0,State - MIZORAM  15,Urban,60-64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,15,0,State - MIZORAM  15,Urban,65-69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,15,0,State - MIZORAM  15,Urban,70-74,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,15,0,State - MIZORAM  15,Urban,75-79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,15,0,State - MIZORAM  15,Urban,80+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
